Ground_Truth_X,Ground_Truth_Y,Estimated_X,Estimated_Y
0.0,0.0,0.04630887737658207,0.04630887737658207
0.303030303030303,0.0,0.3985011350538095,0.09547083202350654
0.6060606060606061,0.0,0.536132227369649,-0.06992837869095707
0.9090909090909092,0.0,0.9372393709254377,0.028148461834528543
1.2121212121212122,0.0,1.1795890836651208,-0.032532128456091346
1.5151515151515151,0.0,1.4907952459632803,-0.024356269188234803
1.8181818181818183,0.0,1.7885621219698749,-0.02961969621194346
2.121212121212121,0.0,2.0780125827281304,-0.0431995384839908
2.4242424242424243,0.0,2.4266685056396655,0.0024260813972413497
2.7272727272727275,0.0,2.6857252214521754,-0.04154750582055189
3.0303030303030303,0.0,3.043825871592022,0.013522841288991942
3.333333333333333,0.0,3.3308214278608763,-0.002511905472456848
3.6363636363636367,0.0,3.624416234020316,-0.011947402343320488
3.939393939393939,0.0,3.894015756291859,-0.045378183102079896
4.242424242424242,0.0,4.213585675895826,-0.02883856652841664
4.545454545454546,0.0,4.583224106745834,0.037769561291287806
4.848484848484849,0.0,4.873530707866068,0.02504585938121904
5.151515151515151,0.0,5.102637389275224,-0.048877762239927555
5.454545454545455,0.0,5.459512069816916,0.004966615271461294
5.757575757575758,0.0,5.795145113744347,0.03756935616858945
6.0606060606060606,0.0,5.977135796549992,-0.0834702640560686
6.363636363636364,0.0,6.390804373255361,0.027168009618996753
6.666666666666667,0.0,6.6335354787193745,-0.033131187947292334
6.96969696969697,0.0,6.9982269031266275,0.02852993342965797
7.272727272727273,0.0,7.2345643149001475,-0.038162957827125844
7.575757575757576,0.0,7.48551347072435,-0.09024410503322595
7.878787878787879,0.0,7.79741075689372,-0.08137712189415813
8.181818181818182,0.0,8.184222429151252,0.0024042473330691
8.484848484848484,0.0,8.497834609934559,0.012986125086074093
8.787878787878789,0.0,8.742662956623569,-0.04521583125522043
9.090909090909092,0.0,9.12283871384796,0.031929622938868696
9.393939393939394,0.0,9.310863390825947,-0.083076003113448
9.696969696969695,0.0,9.69366570703733,-0.003303989932365829
10.0,0.0,9.939449190011878,-0.06055080998812284
10.303030303030305,0.0,10.270438497640196,-0.03259180539010796
10.606060606060606,0.0,10.608430539626426,0.002369933565820701
10.90909090909091,0.0,10.866070240826712,-0.04302066826419762
11.212121212121213,0.0,11.192893434909722,-0.01922777721149127
11.515151515151516,0.0,11.565466155612238,0.05031464046072203
11.818181818181818,0.0,11.78933722470566,-0.028844593476157438
12.12121212121212,0.0,12.162996726815376,0.04178460560325709
12.424242424242424,0.0,12.367757081509543,-0.05648534273288091
12.727272727272728,0.0,12.753762936168492,0.02649020889576414
13.030303030303031,0.0,13.102381461335927,0.07207843103289502
13.333333333333334,0.0,13.20975110832697,-0.12358222500636447
13.636363636363637,0.0,13.596518873590114,-0.03984476277352384
13.93939393939394,0.0,13.968247545752966,0.028853606359027003
14.242424242424242,0.0,14.232271973122092,-0.010152269302149635
14.545454545454549,0.0,14.564011839123115,0.01855729366856544
14.84848484848485,0.0,14.818285589149058,-0.03019925933579103
15.151515151515152,0.0,15.155844640888798,0.004329489373644996
15.454545454545457,0.0,15.446761592775854,-0.007783861769603974
15.757575757575758,0.0,15.815964860658749,0.05838910308299037
16.060606060606062,0.0,16.073327102771124,0.012721042165060656
16.363636363636363,0.0,16.380516496740125,0.01688013310376011
16.666666666666668,0.0,16.646072818360544,-0.02059384830612337
16.96969696969697,0.0,16.945316658493343,-0.024380311203624678
17.272727272727273,0.0,17.25109936333629,-0.021627909390981047
17.575757575757578,0.0,17.595480182876493,0.019722607118914843
17.87878787878788,0.0,17.857738654746864,-0.02104922404101315
18.181818181818183,0.0,18.196306924663006,0.014488742844820646
18.484848484848484,0.0,18.588618524780756,0.10377003993227195
18.78787878787879,0.0,18.831435023050375,0.04355623517158462
19.09090909090909,0.0,19.0746079143007,-0.016301176608392056
19.393939393939394,0.0,19.454000090047593,0.060060696108197247
19.6969696969697,0.0,19.67656592831862,-0.02040376865107757
20.0,0.0,19.898093773241108,-0.1019062267588927
20.303030303030305,0.0,20.252625987484436,-0.05040431554587021
20.60606060606061,0.0,20.512521010009316,-0.09353959605129279
20.90909090909091,0.0,20.891515234888846,-0.017575674202065433
21.21212121212121,0.0,21.213042131080687,0.000920918959477585
21.51515151515152,0.0,21.598973380765283,0.08382186561376415
21.81818181818182,0.0,21.834528186870028,0.016346368688208133
22.12121212121212,0.0,22.11025709477168,-0.010955026440443213
22.424242424242426,0.0,22.4657127033016,0.04147027905917446
22.727272727272727,0.0,22.616715961822333,-0.11055676545039426
23.03030303030303,0.0,23.04208375820846,0.011780727905428298
23.333333333333336,0.0,23.371876593027682,0.038543259694348346
23.63636363636364,0.0,23.562434324074648,-0.07392931228899208
23.93939393939394,0.0,23.996581641554286,0.05718770216034646
24.24242424242424,0.0,24.25934906279896,0.016924820374720706
24.545454545454547,0.0,24.524690149759508,-0.020764395695040065
24.848484848484848,0.0,24.880123941790163,0.031639093305314246
25.151515151515152,0.0,25.26504979440537,0.1135346428902198
25.454545454545457,0.0,25.46363876729838,0.009093312752924758
25.75757575757576,0.0,25.76998678689078,0.012411029315016805
26.060606060606062,0.0,26.03763801562905,-0.022968044977012207
26.363636363636363,0.0,26.321144145163125,-0.04249221847323959
26.666666666666668,0.0,26.70818345749388,0.04151679082721228
26.96969696969697,0.0,26.926892778401527,-0.04280419129544336
27.272727272727277,0.0,27.276305584588247,0.0035783118609696235
27.575757575757574,0.0,27.55187470341932,-0.023882872338255836
27.87878787878788,0.0,27.9027368700752,0.023948991287319595
28.181818181818183,0.0,28.198501287082532,0.016683105264347416
28.484848484848484,0.0,28.536725482061378,0.05187699721289496
28.78787878787879,0.0,28.76237796793605,-0.025500819942737354
29.090909090909093,0.0,29.077415344144423,-0.013493746764668564
29.393939393939394,0.0,29.34500120815028,-0.04893818578911537
29.6969696969697,0.0,29.674755033965894,-0.02221466300380558
30.0,0.0,30.018865024652243,0.01886502465224261
0.0,0.0,0.04630887737658207,0.04630887737658207
0.303030303030303,0.0,0.3985011350538095,0.09547083202350654
0.6060606060606061,0.0,0.536132227369649,-0.06992837869095707
0.9090909090909092,0.0,0.9372393709254377,0.028148461834528543
1.2121212121212122,0.0,1.1795890836651208,-0.032532128456091346
1.5151515151515151,0.0,1.4907952459632803,-0.024356269188234803
1.8181818181818183,0.0,1.7885621219698749,-0.02961969621194346
2.121212121212121,0.0,2.0780125827281304,-0.0431995384839908
2.4242424242424243,0.0,2.4266685056396655,0.0024260813972413497
2.7272727272727275,0.0,2.6857252214521754,-0.04154750582055189
3.0303030303030303,0.0,3.043825871592022,0.013522841288991942
3.333333333333333,0.0,3.3308214278608763,-0.002511905472456848
3.6363636363636367,0.0,3.624416234020316,-0.011947402343320488
3.939393939393939,0.0,3.894015756291859,-0.045378183102079896
4.242424242424242,0.0,4.213585675895826,-0.02883856652841664
4.545454545454546,0.0,4.583224106745834,0.037769561291287806
4.848484848484849,0.0,4.873530707866068,0.02504585938121904
5.151515151515151,0.0,5.102637389275224,-0.048877762239927555
5.454545454545455,0.0,5.459512069816916,0.004966615271461294
5.757575757575758,0.0,5.795145113744347,0.03756935616858945
6.0606060606060606,0.0,5.977135796549992,-0.0834702640560686
6.363636363636364,0.0,6.390804373255361,0.027168009618996753
6.666666666666667,0.0,6.6335354787193745,-0.033131187947292334
6.96969696969697,0.0,6.9982269031266275,0.02852993342965797
7.272727272727273,0.0,7.2345643149001475,-0.038162957827125844
7.575757575757576,0.0,7.48551347072435,-0.09024410503322595
7.878787878787879,0.0,7.79741075689372,-0.08137712189415813
8.181818181818182,0.0,8.184222429151252,0.0024042473330691
8.484848484848484,0.0,8.497834609934559,0.012986125086074093
8.787878787878789,0.0,8.742662956623569,-0.04521583125522043
9.090909090909092,0.0,9.12283871384796,0.031929622938868696
9.393939393939394,0.0,9.310863390825947,-0.083076003113448
9.696969696969695,0.0,9.69366570703733,-0.003303989932365829
10.0,0.0,9.939449190011878,-0.06055080998812284
10.303030303030305,0.0,10.270438497640196,-0.03259180539010796
10.606060606060606,0.0,10.608430539626426,0.002369933565820701
10.90909090909091,0.0,10.866070240826712,-0.04302066826419762
11.212121212121213,0.0,11.192893434909722,-0.01922777721149127
11.515151515151516,0.0,11.565466155612238,0.05031464046072203
11.818181818181818,0.0,11.78933722470566,-0.028844593476157438
12.12121212121212,0.0,12.162996726815376,0.04178460560325709
12.424242424242424,0.0,12.367757081509543,-0.05648534273288091
12.727272727272728,0.0,12.753762936168492,0.02649020889576414
13.030303030303031,0.0,13.102381461335927,0.07207843103289502
13.333333333333334,0.0,13.20975110832697,-0.12358222500636447
13.636363636363637,0.0,13.596518873590114,-0.03984476277352384
13.93939393939394,0.0,13.968247545752966,0.028853606359027003
14.242424242424242,0.0,14.232271973122092,-0.010152269302149635
14.545454545454549,0.0,14.564011839123115,0.01855729366856544
14.84848484848485,0.0,14.818285589149058,-0.03019925933579103
15.151515151515152,0.0,15.155844640888798,0.004329489373644996
15.454545454545457,0.0,15.446761592775854,-0.007783861769603974
15.757575757575758,0.0,15.815964860658749,0.05838910308299037
16.060606060606062,0.0,16.073327102771124,0.012721042165060656
16.363636363636363,0.0,16.380516496740125,0.01688013310376011
16.666666666666668,0.0,16.646072818360544,-0.02059384830612337
16.96969696969697,0.0,16.945316658493343,-0.024380311203624678
17.272727272727273,0.0,17.25109936333629,-0.021627909390981047
17.575757575757578,0.0,17.595480182876493,0.019722607118914843
17.87878787878788,0.0,17.857738654746864,-0.02104922404101315
18.181818181818183,0.0,18.196306924663006,0.014488742844820646
18.484848484848484,0.0,18.588618524780756,0.10377003993227195
18.78787878787879,0.0,18.831435023050375,0.04355623517158462
19.09090909090909,0.0,19.0746079143007,-0.016301176608392056
19.393939393939394,0.0,19.454000090047593,0.060060696108197247
19.6969696969697,0.0,19.67656592831862,-0.02040376865107757
20.0,0.0,19.898093773241108,-0.1019062267588927
20.303030303030305,0.0,20.252625987484436,-0.05040431554587021
20.60606060606061,0.0,20.512521010009316,-0.09353959605129279
20.90909090909091,0.0,20.891515234888846,-0.017575674202065433
21.21212121212121,0.0,21.213042131080687,0.000920918959477585
21.51515151515152,0.0,21.598973380765283,0.08382186561376415
21.81818181818182,0.0,21.834528186870028,0.016346368688208133
22.12121212121212,0.0,22.11025709477168,-0.010955026440443213
22.424242424242426,0.0,22.4657127033016,0.04147027905917446
22.727272727272727,0.0,22.616715961822333,-0.11055676545039426
23.03030303030303,0.0,23.04208375820846,0.011780727905428298
23.333333333333336,0.0,23.371876593027682,0.038543259694348346
23.63636363636364,0.0,23.562434324074648,-0.07392931228899208
23.93939393939394,0.0,23.996581641554286,0.05718770216034646
24.24242424242424,0.0,24.25934906279896,0.016924820374720706
24.545454545454547,0.0,24.524690149759508,-0.020764395695040065
24.848484848484848,0.0,24.880123941790163,0.031639093305314246
25.151515151515152,0.0,25.26504979440537,0.1135346428902198
25.454545454545457,0.0,25.46363876729838,0.009093312752924758
25.75757575757576,0.0,25.76998678689078,0.012411029315016805
26.060606060606062,0.0,26.03763801562905,-0.022968044977012207
26.363636363636363,0.0,26.321144145163125,-0.04249221847323959
26.666666666666668,0.0,26.70818345749388,0.04151679082721228
26.96969696969697,0.0,26.926892778401527,-0.04280419129544336
27.272727272727277,0.0,27.276305584588247,0.0035783118609696235
27.575757575757574,0.0,27.55187470341932,-0.023882872338255836
27.87878787878788,0.0,27.9027368700752,0.023948991287319595
28.181818181818183,0.0,28.198501287082532,0.016683105264347416
28.484848484848484,0.0,28.536725482061378,0.05187699721289496
28.78787878787879,0.0,28.76237796793605,-0.025500819942737354
29.090909090909093,0.0,29.077415344144423,-0.013493746764668564
29.393939393939394,0.0,29.34500120815028,-0.04893818578911537
29.6969696969697,0.0,29.674755033965894,-0.02221466300380558
30.0,0.0,30.018865024652243,0.01886502465224261

0.0,0.0,0.04630887737658207,0.04630887737658207
0.303030303030303,0.0,0.3985011350538095,0.09547083202350654
0.6060606060606061,0.0,0.536132227369649,-0.06992837869095707
0.9090909090909092,0.0,0.9372393709254377,0.028148461834528543
1.2121212121212122,0.0,1.1795890836651208,-0.032532128456091346
1.5151515151515151,0.0,1.4907952459632803,-0.024356269188234803
1.8181818181818183,0.0,1.7885621219698749,-0.02961969621194346
2.121212121212121,0.0,2.0780125827281304,-0.0431995384839908
2.4242424242424243,0.0,2.4266685056396655,0.0024260813972413497
2.7272727272727275,0.0,2.6857252214521754,-0.04154750582055189
3.0303030303030303,0.0,3.043825871592022,0.013522841288991942
