Ground_Truth_X,Ground_Truth_Y,Estimated_X,Estimated_Y
0.0,0.0,-0.15944276587943673,-0.15944276587943673
0.303030303030303,0.0,0.2430928007349257,-0.05993750229537729
0.6060606060606061,0.0,0.6065849760324243,0.0005243699718183166
0.9090909090909092,0.0,0.9137889684673833,0.004698059376474206
1.2121212121212122,0.0,1.1671146649732878,-0.04500654714792437
1.5151515151515151,0.0,1.577436508386265,0.062284993234749876
1.8181818181818183,0.0,1.711419775243559,-0.10676204293825944
2.121212121212121,0.0,2.1069741727099918,-0.01423794850212935
2.4242424242424243,0.0,2.436271987413614,0.012029563171189887
2.7272727272727275,0.0,2.7787166106786025,0.051443883405874906
3.0303030303030303,0.0,3.101464518111919,0.07116148780888898
3.333333333333333,0.0,3.220869124149546,-0.11246420918378693
3.6363636363636367,0.0,3.4829522192900746,-0.15341141707356223
3.939393939393939,0.0,4.06716162158379,0.1277676821898509
4.242424242424242,0.0,4.275655643622201,0.033231401197959164
4.545454545454546,0.0,4.470605891798891,-0.07484865365565536
4.848484848484849,0.0,5.003600046037101,0.1551151975522523
5.151515151515151,0.0,5.163082614944437,0.011567463429285867
5.454545454545455,0.0,5.572475172951838,0.11792971840638265
5.757575757575758,0.0,5.764327605716769,0.006751848141010895
6.0606060606060606,0.0,6.266680853094259,0.2060747924881987
6.363636363636364,0.0,6.539170447880685,0.17553408424432046
6.666666666666667,0.0,6.64177025181876,-0.02489641484790735
6.96969696969697,0.0,7.066854064792405,0.09715709509543555
7.272727272727273,0.0,7.337264867685788,0.06453759495851476
7.575757575757576,0.0,7.712620731510811,0.13686315575323488
7.878787878787879,0.0,7.782295532729869,-0.09649234605801045
8.181818181818182,0.0,8.250423327818025,0.06860514599984394
8.484848484848484,0.0,8.590690933533443,0.10584244868495879
8.787878787878789,0.0,8.612004839236478,-0.17587394864231143
9.090909090909092,0.0,8.972583239642514,-0.11832585126657752
9.393939393939394,0.0,9.190016176163384,-0.20392321777601008
9.696969696969695,0.0,9.67002901352524,-0.026940683444455778
10.0,0.0,10.071754225579596,0.07175422557959624
10.303030303030305,0.0,10.453266008239908,0.15023570520960283
10.606060606060606,0.0,10.613470084102582,0.007409478041977519
10.90909090909091,0.0,11.071952463648039,0.1628615545571292
11.212121212121213,0.0,11.074111066299723,-0.13801014582148916
11.515151515151516,0.0,11.344813271216,-0.17033824393551547
11.818181818181818,0.0,11.812627048292157,-0.005554769889661878
12.12121212121212,0.0,12.15961866610605,0.03840654489393073
12.424242424242424,0.0,12.420972949433015,-0.0032694748094093114
12.727272727272728,0.0,12.52052851726874,-0.20674421000398768
13.030303030303031,0.0,13.021391026351752,-0.00891200395127884
13.333333333333334,0.0,13.202886383282848,-0.13044695005048532
13.636363636363637,0.0,13.70333089124664,0.06696725488300385
